No.,Time,Source,Destination,Protocol,Length,Info,Tcp Flags,Source MAC Address,Destination MAC,Source IP ARP,Destination IP ARP,Time to live,Flags,Delta time,Frame length,Label
4124,26:27.8,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.2? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.2,,,0,42,0
4178,26:28.6,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.155? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.155,,,0.017352,42,0
4179,26:28.6,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.139? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.139,,,0,42,0
4180,26:28.6,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.12? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.12,,,0.000084,42,0
4181,26:28.6,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.134? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.134,,,0,42,0
4182,26:28.6,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.68? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.68,,,0,42,0
4183,26:28.6,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.236? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.236,,,0,42,0
4184,26:28.6,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.3? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.3,,,0,42,0
4185,26:28.6,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.2? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.2,,,0,42,0
4186,26:28.6,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.7? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.7,,,0,42,0
4187,26:28.6,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.5? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.5,,,0,42,0
4188,26:28.6,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.252? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.252,,,0,42,0
4192,26:28.7,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.4? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.4,,,0.003009,42,0
4228,26:29.4,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.4? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.4,,,0.008736,42,0
4229,26:29.4,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.252? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.252,,,0,42,0
4230,26:29.4,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.5? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.5,,,0,42,0
4231,26:29.4,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.7? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.7,,,0,42,0
4232,26:29.4,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.2? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.2,,,0.001034,42,0
4269,26:30.0,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.13? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.13,,,0.003688,60,0
4270,26:30.0,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,ARP,42,192.168.1.13 is at 90:0f:0c:31:14:3b,,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,192.168.1.13,192.168.1.1,,,0.000029,42,0
4330,26:31.0,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.10? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.10,,,0.006608,60,0
4989,26:36.0,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.13? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.13,,,0.002891,60,0
4990,26:36.0,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,ARP,42,192.168.1.13 is at 90:0f:0c:31:14:3b,,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,192.168.1.13,192.168.1.1,,,0.000024,42,0
5108,26:37.0,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.10? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.10,,,0.006507,60,0
5697,26:42.0,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.13? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.13,,,0.004485,60,0
5698,26:42.0,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,ARP,42,192.168.1.13 is at 90:0f:0c:31:14:3b,,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,192.168.1.13,192.168.1.1,,,0.000034,42,0
5828,26:43.1,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.10? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.10,,,0.008423,60,0
6564,26:48.2,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.13? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.13,,,0.008542,60,0
6565,26:48.2,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,ARP,42,192.168.1.13 is at 90:0f:0c:31:14:3b,,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,192.168.1.13,192.168.1.1,,,0.000023,42,0
6682,26:49.1,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.10? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.10,,,0.009968,60,0
7232,26:54.2,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.13? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.13,,,0.009896,60,0
7233,26:54.2,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,ARP,42,192.168.1.13 is at 90:0f:0c:31:14:3b,,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,192.168.1.13,192.168.1.1,,,0.000026,42,0
7461,26:55.3,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.10? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.10,,,0.013813,60,0
8013,27:00.3,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.13? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.13,,,0.011855,60,0
8014,27:00.3,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,ARP,42,192.168.1.13 is at 90:0f:0c:31:14:3b,,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,192.168.1.13,192.168.1.1,,,0.000021,42,0
8089,27:01.2,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.10? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.10,,,0,60,0
8889,27:06.3,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.13? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.13,,,0.013961,60,0
8890,27:06.3,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,ARP,42,192.168.1.13 is at 90:0f:0c:31:14:3b,,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,192.168.1.13,192.168.1.1,,,0.000028,42,0
9069,27:07.3,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.10? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.10,,,0.002543,60,0
9585,27:12.4,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.13? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.13,,,0.000079,60,0
9586,27:12.4,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,ARP,42,192.168.1.13 is at 90:0f:0c:31:14:3b,,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,192.168.1.13,192.168.1.1,,,0.000018,42,0
9686,27:13.4,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.10? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.10,,,0.005006,60,0
10394,27:17.8,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.2? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.2,,,0.005954,42,0
10395,27:17.8,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.4? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.4,,,0,42,0
10397,27:17.8,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.6? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.6,,,0.003119,42,0
10442,27:18.4,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.13? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.13,,,0.017525,60,0
10443,27:18.4,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,ARP,42,192.168.1.13 is at 90:0f:0c:31:14:3b,,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,192.168.1.13,192.168.1.1,,,0.000021,42,0
10456,27:18.6,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.4? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.4,,,0.001029,42,0
10457,27:18.6,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.2? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.2,,,0,42,0
10461,27:18.6,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.6? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.6,,,0.004409,42,0
10569,27:19.3,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.2? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.2,,,0.003715,42,0
10570,27:19.3,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.4? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.4,,,0,42,0
10576,27:19.4,9e:8f:a2:1b:80:3a,Broadcast,ARP,42,Who has 192.168.1.6? Tell 192.168.1.10,,9e:8f:a2:1b:80:3a,ff:ff:ff:ff:ff:ff,192.168.1.10,192.168.1.6,,,0.00847,42,0
10583,27:19.4,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.10? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.10,,,0.004682,60,0
11181,27:24.5,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.13? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.13,,,0.004848,60,0
11183,27:24.5,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,ARP,42,192.168.1.13 is at 90:0f:0c:31:14:3b,,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,192.168.1.13,192.168.1.1,,,0.000031,42,0
11325,27:25.6,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.10? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.10,,,0.004014,60,0
12066,27:30.5,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.13? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.13,,,0.012509,60,0
12067,27:30.5,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,ARP,42,192.168.1.13 is at 90:0f:0c:31:14:3b,,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,192.168.1.13,192.168.1.1,,,0.00003,42,0
12188,27:31.6,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.10? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.10,,,0.005067,60,0
12577,27:36.6,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.13? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.13,,,0.071309,60,0
12578,27:36.6,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,ARP,42,192.168.1.13 is at 90:0f:0c:31:14:3b,,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,192.168.1.13,192.168.1.1,,,0.000036,42,0
12796,27:37.6,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.10? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.10,,,0.005402,60,0
13358,27:42.7,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.13? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.13,,,0.002744,60,0
13359,27:42.7,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,ARP,42,192.168.1.13 is at 90:0f:0c:31:14:3b,,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,192.168.1.13,192.168.1.1,,,0.000022,42,0
13762,27:43.7,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.10? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.10,,,0.00649,60,0
14638,27:48.7,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.13? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.13,,,0.008437,60,0
14639,27:48.7,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,ARP,42,192.168.1.13 is at 90:0f:0c:31:14:3b,,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,192.168.1.13,192.168.1.1,,,0.000021,42,0
14783,27:49.7,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.10? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.10,,,0.008515,60,0
15418,27:54.9,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.13? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.13,,,0.007768,60,0
15419,27:54.9,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,ARP,42,192.168.1.13 is at 90:0f:0c:31:14:3b,,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,192.168.1.13,192.168.1.1,,,0.000027,42,0
15527,27:55.8,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.10? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.10,,,0.011478,60,0
16247,28:00.9,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.13? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.13,,,0.009516,60,0
16248,28:00.9,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,ARP,42,192.168.1.13 is at 90:0f:0c:31:14:3b,,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,192.168.1.13,192.168.1.1,,,0.000022,42,0
16362,28:01.9,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.10? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.10,,,0.000904,60,0
16874,28:06.9,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.13? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.13,,,0.011138,60,0
16875,28:06.9,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,ARP,42,192.168.1.13 is at 90:0f:0c:31:14:3b,,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,192.168.1.13,192.168.1.1,,,0.000034,42,0
17048,28:08.0,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.10? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.10,,,0.003303,60,0
17778,28:13.0,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.13? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.13,,,0.001627,60,0
17779,28:13.0,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,ARP,42,192.168.1.13 is at 90:0f:0c:31:14:3b,,90:0f:0c:31:14:3b,fc:57:03:cc:07:80,192.168.1.13,192.168.1.1,,,0.000025,42,0
17900,28:14.0,fc:57:03:cc:07:80,Broadcast,ARP,60,Who has 192.168.1.10? Tell 192.168.1.1,,fc:57:03:cc:07:80,ff:ff:ff:ff:ff:ff,192.168.1.1,192.168.1.10,,,0.004728,60,0
4393,32:28.4,199.232.210.172,192.168.77.21,TCP,60,80  >  49961 [ACK] Seq=263462 Ack=1326 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.002773,60,0
4394,32:28.5,199.232.210.172,192.168.77.21,TCP,721,"80  >  49961 [PSH, ACK] Seq=263462 Ack=1326 Win=64240 Len=667 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.081983,721,0
4395,32:28.5,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=264129 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.07514,1514,0
4396,32:28.5,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=1326 Ack=265589 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000058,54,0
4397,32:28.5,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=265589 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.00045,1514,0
4398,32:28.5,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=267049 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.002121,1514,0
4399,32:28.5,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=1326 Ack=268509 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000065,54,0
4400,32:28.5,199.232.210.172,192.168.77.21,TCP,1266,"80  >  49961 [PSH, ACK] Seq=268509 Ack=1326 Win=64240 Len=1212 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000345,1266,0
4401,32:28.5,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=269721 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001803,1514,0
4402,32:28.5,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=1326 Ack=271181 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000112,54,0
4403,32:28.5,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=271181 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000415,1514,0
4404,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=272641 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001008,1514,0
4405,32:28.6,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=1326 Ack=274101 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000026,54,0
4406,32:28.6,199.232.210.172,192.168.77.21,TCP,1266,"80  >  49961 [PSH, ACK] Seq=274101 Ack=1326 Win=64240 Len=1212 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.00033,1266,0
4407,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=275313 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.002503,1514,0
4408,32:28.6,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=1326 Ack=276773 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000072,54,0
4409,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=276773 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000562,1514,0
4410,32:28.6,199.232.210.172,192.168.77.21,TCP,1328,"80  >  49961 [PSH, ACK] Seq=278233 Ack=1326 Win=64240 Len=1274 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.002078,1328,0
4411,32:28.6,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=1326 Ack=279507 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000076,54,0
4412,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=279507 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000759,1514,0
4413,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=280967 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.002095,1514,0
4414,32:28.6,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=1326 Ack=282427 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000079,54,0
4415,32:28.6,199.232.210.172,192.168.77.21,TCP,1328,"80  >  49961 [PSH, ACK] Seq=282427 Ack=1326 Win=64240 Len=1274 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000253,1328,0
